time,activity,lifecycle,payload
2022/08/01 12:17:03.723667629,WEED_FOUND,STOP,
2022/08/01 12:17:03.724133835,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:03.724223753,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:04.223899709,WEED_FOUND,START,
2022/08/01 12:17:04.223952294,WEED_FOUND,STOP,
2022/08/01 12:17:04.223981971,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:04.224006560,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:04.723635124,WEED_FOUND,START,
2022/08/01 12:17:04.723664994,WEED_FOUND,STOP,
2022/08/01 12:17:04.724225139,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:04.724299650,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:05.223494951,WEED_FOUND,START,
2022/08/01 12:17:05.223906818,WEED_FOUND,STOP,
2022/08/01 12:17:05.223999909,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:05.224045950,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:05.730146429,WEED_FOUND,START,
2022/08/01 12:17:05.730191905,WEED_FOUND,STOP,
2022/08/01 12:17:05.730217788,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:05.730241881,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:06.223616928,WEED_FOUND,START,
2022/08/01 12:17:06.224235869,WEED_FOUND,STOP,
2022/08/01 12:17:06.224282899,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:06.224326142,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:06.724476101,WEED_FOUND,START,
2022/08/01 12:17:06.724536678,WEED_FOUND,STOP,
2022/08/01 12:17:06.724588556,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:06.724638420,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:07.223424420,WEED_FOUND,START,
2022/08/01 12:17:07.223854345,WEED_FOUND,STOP,
2022/08/01 12:17:07.223878944,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:07.223901968,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:07.723475797,WEED_FOUND,START,
2022/08/01 12:17:07.723501996,WEED_FOUND,STOP,
2022/08/01 12:17:07.723635329,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:07.724111799,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:08.223924290,WEED_FOUND,START,
2022/08/01 12:17:08.223977004,WEED_FOUND,STOP,
2022/08/01 12:17:08.224028224,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:08.224078109,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:08.724111293,WEED_FOUND,START,
2022/08/01 12:17:08.724160402,WEED_FOUND,STOP,
2022/08/01 12:17:08.724208197,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:08.724267499,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:09.223870179,WEED_FOUND,START,
2022/08/01 12:17:09.223894497,WEED_FOUND,STOP,
2022/08/01 12:17:09.223916748,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:09.223951617,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:09.723472990,WEED_FOUND,START,
2022/08/01 12:17:09.724780690,WEED_FOUND,STOP,
2022/08/01 12:17:09.724805381,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:09.725205391,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:10.223502691,WEED_FOUND,START,
2022/08/01 12:17:10.224034996,WEED_FOUND,STOP,
2022/08/01 12:17:10.224065155,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:10.224089845,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:10.723590123,WEED_FOUND,START,
2022/08/01 12:17:10.723931626,WEED_FOUND,STOP,
2022/08/01 12:17:10.724096914,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:10.724475341,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:11.223516280,WEED_FOUND,START,
2022/08/01 12:17:11.223558903,WEED_FOUND,STOP,
2022/08/01 12:17:11.223862800,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:11.224328293,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:11.724295324,WEED_FOUND,START,
2022/08/01 12:17:11.724357283,WEED_FOUND,STOP,
2022/08/01 12:17:11.724407658,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:11.724457222,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:12.223769318,WEED_FOUND,START,
2022/08/01 12:17:12.223801664,WEED_FOUND,STOP,
2022/08/01 12:17:12.224423334,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:12.224495315,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:12.723798378,WEED_FOUND,START,
2022/08/01 12:17:12.723863626,WEED_FOUND,STOP,
2022/08/01 12:17:12.724028849,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:12.724070125,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:13.223559137,WEED_FOUND,START,
2022/08/01 12:17:13.223873434,WEED_FOUND,STOP,
2022/08/01 12:17:13.223932550,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:13.223955600,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:13.723508937,WEED_FOUND,START,
2022/08/01 12:17:13.723610077,WEED_FOUND,STOP,
2022/08/01 12:17:13.723684913,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:13.723943955,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:14.223781103,WEED_FOUND,START,
2022/08/01 12:17:14.223805328,WEED_FOUND,STOP,
2022/08/01 12:17:14.223828416,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:14.223872913,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:14.723860912,WEED_FOUND,START,
2022/08/01 12:17:14.723888034,WEED_FOUND,STOP,
2022/08/01 12:17:14.723911432,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:14.723954747,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:15.224437194,WEED_FOUND,START,
2022/08/01 12:17:15.224511274,WEED_FOUND,STOP,
2022/08/01 12:17:15.224540343,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:15.224611389,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:15.724050184,WEED_FOUND,START,
2022/08/01 12:17:15.724093800,WEED_FOUND,STOP,
2022/08/01 12:17:15.724153867,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:15.724200824,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:16.223697959,WEED_FOUND,START,
2022/08/01 12:17:16.223739212,WEED_FOUND,STOP,
2022/08/01 12:17:16.223775908,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:16.223887591,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:16.723915464,WEED_FOUND,START,
2022/08/01 12:17:16.723963668,WEED_FOUND,STOP,
2022/08/01 12:17:16.724107797,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:16.724174154,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:17.224077858,WEED_FOUND,START,
2022/08/01 12:17:17.224122727,WEED_FOUND,STOP,
2022/08/01 12:17:17.224180492,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:17.224206054,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:17.724575880,WEED_FOUND,START,
2022/08/01 12:17:17.724604905,WEED_FOUND,STOP,
2022/08/01 12:17:17.724652329,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:17.724700063,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:18.223972363,WEED_FOUND,START,
2022/08/01 12:17:18.223998049,WEED_FOUND,STOP,
2022/08/01 12:17:18.224021145,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:18.224043018,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:18.723640414,WEED_FOUND,START,
2022/08/01 12:17:18.723669518,WEED_FOUND,STOP,
2022/08/01 12:17:18.724051417,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:18.724115068,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:19.243871120,WEED_FOUND,START,
2022/08/01 12:17:19.244987986,WEED_FOUND,STOP,
2022/08/01 12:17:19.245466952,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:19.246360935,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:19.723636602,WEED_FOUND,START,
2022/08/01 12:17:19.723888698,WEED_FOUND,STOP,
2022/08/01 12:17:19.723944628,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:19.724293695,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:20.223565188,WEED_FOUND,START,
2022/08/01 12:17:20.223973047,WEED_FOUND,STOP,
2022/08/01 12:17:20.224020477,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:20.224077382,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:20.723600453,WEED_FOUND,START,
2022/08/01 12:17:20.723649494,WEED_FOUND,STOP,
2022/08/01 12:17:20.723693815,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:20.723729701,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:21.223999167,WEED_FOUND,START,
2022/08/01 12:17:21.224026611,WEED_FOUND,STOP,
2022/08/01 12:17:21.224050528,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:21.224073960,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:21.725604565,WEED_FOUND,START,
2022/08/01 12:17:21.725711736,WEED_FOUND,STOP,
2022/08/01 12:17:21.725791674,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:21.725857437,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:22.223848158,WEED_FOUND,START,
2022/08/01 12:17:22.223967561,WEED_FOUND,STOP,
2022/08/01 12:17:22.224049660,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:22.224094785,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:22.723782197,WEED_FOUND,START,
2022/08/01 12:17:22.723946323,WEED_FOUND,STOP,
2022/08/01 12:17:22.723993066,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:22.724039780,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:23.223770235,WEED_FOUND,START,
2022/08/01 12:17:23.223816274,WEED_FOUND,STOP,
2022/08/01 12:17:23.223841262,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:23.223863805,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:23.724242060,WEED_FOUND,START,
2022/08/01 12:17:23.724270812,WEED_FOUND,STOP,
2022/08/01 12:17:23.724294219,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:23.724317315,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:24.223432168,WEED_FOUND,START,
2022/08/01 12:17:24.223791888,WEED_FOUND,STOP,
2022/08/01 12:17:24.223847638,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:24.223944800,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:24.724231848,WEED_FOUND,START,
2022/08/01 12:17:24.724322870,WEED_FOUND,STOP,
2022/08/01 12:17:24.724439731,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:24.724527109,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:25.224577216,WEED_FOUND,START,
2022/08/01 12:17:25.224604692,WEED_FOUND,STOP,
2022/08/01 12:17:25.224627020,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:25.224649265,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:25.723502279,WEED_FOUND,START,
2022/08/01 12:17:25.723526305,WEED_FOUND,STOP,
2022/08/01 12:17:25.723603100,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:25.723742828,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:26.224132023,WEED_FOUND,START,
2022/08/01 12:17:26.224688619,WEED_FOUND,STOP,
2022/08/01 12:17:26.224750596,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:26.224806340,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:26.723498046,WEED_FOUND,START,
2022/08/01 12:17:26.723966370,WEED_FOUND,STOP,
2022/08/01 12:17:26.724013315,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:26.724039337,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:27.224412027,WEED_FOUND,START,
2022/08/01 12:17:27.224444437,WEED_FOUND,STOP,
2022/08/01 12:17:27.224469478,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:27.224493164,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:27.724057653,WEED_FOUND,START,
2022/08/01 12:17:27.724181495,WEED_FOUND,STOP,
2022/08/01 12:17:27.724265761,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:27.724349988,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:28.223632735,WEED_FOUND,START,
2022/08/01 12:17:28.223690501,WEED_FOUND,STOP,
2022/08/01 12:17:28.223711798,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:28.223733311,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:28.723591542,WEED_FOUND,START,
2022/08/01 12:17:28.724115096,WEED_FOUND,STOP,
2022/08/01 12:17:28.724165189,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:28.724211521,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:29.223590099,WEED_FOUND,START,
2022/08/01 12:17:29.223939767,WEED_FOUND,STOP,
2022/08/01 12:17:29.224000465,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:29.224022846,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:29.723661519,WEED_FOUND,START,
2022/08/01 12:17:29.724210828,WEED_FOUND,STOP,
2022/08/01 12:17:29.725060032,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:29.725118495,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:30.223796070,WEED_FOUND,START,
2022/08/01 12:17:30.223826464,WEED_FOUND,STOP,
2022/08/01 12:17:30.223967944,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:30.224007279,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:30.723927618,WEED_FOUND,START,
2022/08/01 12:17:30.724355801,WEED_FOUND,STOP,
2022/08/01 12:17:30.724398100,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:30.724462797,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:31.225374512,WEED_FOUND,START,
2022/08/01 12:17:31.225449604,WEED_FOUND,STOP,
2022/08/01 12:17:31.225607117,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:31.225675322,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:31.725019233,WEED_FOUND,START,
2022/08/01 12:17:31.725213527,WEED_FOUND,STOP,
2022/08/01 12:17:31.725285598,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:31.725309354,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:32.224173192,WEED_FOUND,START,
2022/08/01 12:17:32.224224224,WEED_FOUND,STOP,
2022/08/01 12:17:32.224247611,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:32.224306799,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:32.724335644,WEED_FOUND,START,
2022/08/01 12:17:32.724387046,WEED_FOUND,STOP,
2022/08/01 12:17:32.724410504,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:32.724479572,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:33.224682429,WEED_FOUND,START,
2022/08/01 12:17:33.224713471,WEED_FOUND,STOP,
2022/08/01 12:17:33.224750180,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:33.224789081,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:33.724463184,WEED_FOUND,START,
2022/08/01 12:17:33.724532104,WEED_FOUND,STOP,
2022/08/01 12:17:33.724581914,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:33.724628502,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:34.224756181,WEED_FOUND,START,
2022/08/01 12:17:34.224814969,WEED_FOUND,STOP,
2022/08/01 12:17:34.224859574,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:34.224897139,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:34.724194529,WEED_FOUND,START,
2022/08/01 12:17:34.724580029,WEED_FOUND,STOP,
2022/08/01 12:17:34.724605906,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:34.725931484,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:35.224042695,WEED_FOUND,START,
2022/08/01 12:17:35.224069421,WEED_FOUND,STOP,
2022/08/01 12:17:35.224291187,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:35.224343040,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:35.723698885,WEED_FOUND,START,
2022/08/01 12:17:35.724271226,WEED_FOUND,STOP,
2022/08/01 12:17:35.724347797,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:35.724369794,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:36.223434337,WEED_FOUND,START,
2022/08/01 12:17:36.223968149,WEED_FOUND,STOP,
2022/08/01 12:17:36.224030117,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:36.224990055,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:36.723540698,WEED_FOUND,START,
2022/08/01 12:17:36.723594122,WEED_FOUND,STOP,
2022/08/01 12:17:36.723839249,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:36.723875427,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:37.224768872,WEED_FOUND,START,
2022/08/01 12:17:37.224816688,WEED_FOUND,STOP,
2022/08/01 12:17:37.228354837,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:37.228638444,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:37.619023395,TIME_OUT,START,
2022/08/01 12:17:37.619050997,TIME_OUT,STOP,
2022/08/01 12:17:37.724454353,WEED_FOUND,START,
2022/08/01 12:17:37.724529477,WEED_FOUND,STOP,
2022/08/01 12:17:37.724567306,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:17:37.724602400,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
